Account,Period,Transaction Date,Amount,Description,LA1,LA2,LA3,LA4,LA5
220100,007/2020,31/10/2020,-27.68,SBHA294043_Lindrop Street,,,,,S031
220100,007/2020,31/10/2020,-1177.47,SBHA294058_Coombe Road,,,,,S031
220100,007/2020,31/10/2020,-958.34,SBHA294059_Althea Street,,,,,S031
220100,007/2020,31/10/2020,-689.98,SBHA294061_Averill Street,,,,,S031
220100,007/2020,31/10/2020,-81.0,SBHA294094_New Kings Road,,,,,S031
220100,007/2020,31/10/2020,-108.0,SBHA294103_Hampton Road We,,,,,S031
220100,007/2020,31/10/2020,-124.59,SBHA294106_Parnell Close,,,,,S031
220100,007/2020,31/10/2020,-18.02,SBHA294136_Wandsworth Brid,,,,,S031
220100,007/2020,31/10/2020,-147.55,SBHA294137_King Street,,,,,S031
220100,007/2020,31/10/2020,-50.21,SBHA294142_Everington Stre,,,,,S031
220100,007/2020,31/10/2020,-101.93,SBHA294144_Becklow Road,,,,,S031
220100,007/2020,31/10/2020,-141.92,SBHA294163_Curwen Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,SBHA294170_Devonport Road,,,,,S031
220100,007/2020,31/10/2020,-112.53,SBHA294171_Askew Road,,,,,S031
220100,007/2020,31/10/2020,-112.16,SBHA294183_Western Road,,,,,S031
220100,007/2020,31/10/2020,-129.5,SBHA294185_Goldhawk Road,,,,,S031
220100,007/2020,31/10/2020,-66.51,SBHA294208_Essex Road,,,,,S031
220100,007/2020,31/10/2020,-108.0,SBHA294212_Barton Road,,,,,S031
220100,007/2020,31/10/2020,-86.0,SBHA294235_Petley Road,,,,,S031
220100,007/2020,31/10/2020,-123.35,SBHA294236_Cricketfield Ro,,,,,S031
220100,007/2020,31/10/2020,-72.08,SBHA294241_Haydock Avenue,,,,,S031
220100,007/2020,31/10/2020,-42.93,SBHA294244_Lena Gardens,,,,,S031
220100,007/2020,31/10/2020,-197.58,SBHA294249_Glenrosa Street,,,,,S031
220100,007/2020,31/10/2020,-140.11,SBHA294255_Percy Road,,,,,S031
220100,007/2020,31/10/2020,-147.56,SBHA294256_Bath Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,SBHA294259_North End Road,,,,,S031
220100,007/2020,31/10/2020,-176.54,SBHA294267_Lindrop Street,,,,,S031
220100,007/2020,31/10/2020,-18.02,SBHA294288_Devonport Road,,,,,S031
220100,007/2020,31/10/2020,-32.15,SBHA294289_Parnell Close,,,,,S031
220100,007/2020,31/10/2020,-333.07,SBHA294297_Haydock Avenue,,,,,S031
220100,007/2020,31/10/2020,-109.23,SBHA294308_Cathnor Road,,,,,S031
220100,007/2020,31/10/2020,-116.84,SBHA294314_Cambridge Grove,,,,,S031
220100,007/2020,31/10/2020,-18.02,SBHA294320_Britannia Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,SBHA294341_Wandsworth Brid,,,,,S031
220100,007/2020,31/10/2020,-738.0,SBHA294353_Bloemfontein Ro,,,,,S031
220100,007/2020,31/10/2020,-58.42,SBHA294358_Westwick Garden,,,,,S031
220100,007/2020,31/10/2020,-108.0,SBHA294360_Bradmore Park R,,,,,S031
220100,007/2020,31/10/2020,-63.57,SBHA294368_Cromwell Road,,,,,S031
220100,007/2020,31/10/2020,-119.36,SBHA294371_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA294375_Gwendwr Road,,,,,S031
220100,007/2020,31/10/2020,-198.78,SBHA294381_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-174.24,SBHA294383_Pembridge Garde,,,,,S031
220100,007/2020,31/10/2020,-137.43,SBHA294388_Macfarlane Road,,,,,S031
220100,007/2020,31/10/2020,-22.97,SBHA294397_Charter Crescen,,,,,S031
220100,007/2020,31/10/2020,-22.97,SBHA294407_Dawes Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,SBHA294410_Vespan Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,SBHA294411_Rowntree Road,,,,,S031
220100,007/2020,31/10/2020,-415.48,SBHA294417_Windmill Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,SBHA294420_Askew Road,,,,,S031
220100,007/2020,31/10/2020,-36.04,SBHA294426_Iffley Road,,,,,S031
220100,007/2020,31/10/2020,-22.97,SBHA294444_Lindrop Street,,,,,S031
220100,007/2020,31/10/2020,-595.42,SBHA294483_Sinclair Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,SBHA294490_Cygnet Avenue,,,,,S031
220100,007/2020,31/10/2020,-4265.26,SBHA294513_Earls Court Roa,,,,,S034
220100,007/2020,31/10/2020,-296.9,SBHA294525_Askew Road,,,,,S031
220100,007/2020,31/10/2020,-91.06,SBHA294534_Everington Stre,,,,,S031
220100,007/2020,31/10/2020,-139.01,SBHA294535_Fulham Palace R,,,,,S031
220100,007/2020,31/10/2020,-108.0,SBHA294538_Lochaline Stree,,,,,S031
220100,007/2020,31/10/2020,-165.76,SBHA294539_New Heston Road,,,,,S031
220100,007/2020,31/10/2020,-88.71,SBHA294545_Goldhawk Road,,,,,S031
220100,007/2020,31/10/2020,-147.56,SBHA294559_Gayford Road,,,,,S031
220100,007/2020,31/10/2020,-150.0,SBHA294582_King Street,,,,,S031
220100,007/2020,31/10/2020,-59.88,SBHA294592_Oxberry Avenue,,,,,S031
220100,007/2020,31/10/2020,-90.96,SBHA294604_Botwell Lane,,,,,S031
220100,007/2020,31/10/2020,-333.07,SBHA294618_Thornton Avenue,,,,,S031
220100,007/2020,31/10/2020,-157.46,SBHA294633_Oaklands Grove,,,,,S031
220100,007/2020,31/10/2020,-155.5,SBHA294710_Hammersmith Gro,,,,,S031
220100,007/2020,31/10/2020,-302.71,SBHA294711_Sandalwood Driv,,,,,S031
220100,007/2020,31/10/2020,-476.84,SBHA294757_Byward Avenue,,,,,S031
220100,007/2020,31/10/2020,-7163.6,SBHA294778_Staines Road,,,,,S031
220100,007/2020,31/10/2020,-1111.3,SBHA294841_King Street,,,,,S031
220100,007/2020,31/10/2020,-153.56,SBHA294863_Sinclair Road,,,,,S031
220100,007/2020,31/10/2020,-99.97,SBHA294922_Chiswick High R,,,,,S031
220100,007/2020,31/10/2020,-2040.37,SBHA294926_Overstone Road,,,,,S033
220100,007/2020,31/10/2020,-5489.19,SBHA294931_Bolingbroke Roa,,,,,S031
220100,007/2020,31/10/2020,-6320.52,SBHA294962_Benbow Road,,,,,S031
220100,007/2020,31/10/2020,-45.94,SBHA295016_Lindrop Street,,,,,S031
220100,007/2020,31/10/2020,-2364.18,SBHA295063_Upham Park Road,,,,,S033
220100,007/2020,31/10/2020,-2299.02,SBHA295083_Monks Park,,,,,S033
220100,007/2020,31/10/2020,-46.72,SBHA295131_Raynham Road,,,,,S031
220100,007/2020,31/10/2020,-327.97,SBHA295137_Avonmore Road,,,,,S031
220100,007/2020,31/10/2020,-134.22,SBHA295158_Saunders Road,,,,,S031
220100,007/2020,31/10/2020,-444.86,SBHA295174_Claxton Grove,,,,,S031
220100,007/2020,31/10/2020,-333.07,SBHA295192_Netherwood Road,,,,,S031
220100,007/2020,31/10/2020,-75.0,SBHA295233_Woodstock Grove,,,,,S031
220100,007/2020,31/10/2020,-2364.18,SBHA295261_Pearscroft Road,,,,,S033
220100,007/2020,31/10/2020,-30.36,SBHA295269_Hammersmith Gro,,,,,S031
220100,007/2020,31/10/2020,-1045.48,SBHA295270_Hadyn Park Road,,,,,S031
220100,007/2020,31/10/2020,-43.33,SBHA295275_Devonshire Road,,,,,S031
220100,007/2020,31/10/2020,-826.82,SBHA295280_Roxwell Road,,,,,S031
220100,007/2020,31/10/2020,-78.83,SBHA295283_Sinclair Garden,,,,,S031
220100,007/2020,31/10/2020,-113.3,SBHA295292_Avonmore Road,,,,,S031
220100,007/2020,31/10/2020,-266.02,SBHA295295_Kilross Road,,,,,S031
220100,007/2020,31/10/2020,-285.84,SBHA295296_Stowe Road,,,,,S031
220100,007/2020,31/10/2020,-60.72,SBHA295303_Falcon Close,,,,,S031
220100,007/2020,31/10/2020,-86.72,SBHA295311_Claxton Grove,,,,,S031
220100,007/2020,31/10/2020,-133.58,SBHA295312_Woodstock Grove,,,,,S031
220100,007/2020,31/10/2020,-895.0,SBHA295325_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-237.31,SBHA295336_Pulton Place,,,,,S031
220100,007/2020,31/10/2020,-44.95,SBHA295359_Monks Park,,,,,S031
220100,007/2020,31/10/2020,-309.0,SBHA295361_Chatsworth Cres,,,,,S031
220100,007/2020,31/10/2020,-90.73,SBHA295426_Rainville Road,,,,,S031
220100,007/2020,31/10/2020,-43.22,SBHA295447_Beattie Close,,,,,S031
220100,007/2020,31/10/2020,-1920.67,SBHA295460_Uxbridge Road,,,,,S033
220100,007/2020,31/10/2020,-270.92,SBHA295461_London Road,,,,,S031
220100,007/2020,31/10/2020,-704.82,SBHA295468_Adie Road,,,,,S031
220100,007/2020,31/10/2020,-1420.79,SBHA295492_Clancarty Road,,,,,S031
220100,007/2020,31/10/2020,-96.86,SBHA295498_Pembridge Squar,,,,,S031
220100,007/2020,31/10/2020,-130.67,SBHA295502_Calverton Place,,,,,S031
220100,007/2020,31/10/2020,-1265.72,SBHA295520_Thorney Hedge R,,,,,S031
220100,007/2020,31/10/2020,-1850.15,SBHA295543_Pearscroft Road,,,,,S033
220100,007/2020,31/10/2020,-73.24,SBHA295561_Laurel Gardens,,,,,S031
220100,007/2020,31/10/2020,-146.36,SBHA295584_Hestercombe Ave,,,,,S031
220100,007/2020,31/10/2020,-25.04,SBHA295587_Ellerslie Road,,,,,S031
220100,007/2020,31/10/2020,-655.51,SBHA295593_Overstone Road,,,,,S031
220100,007/2020,31/10/2020,-66.92,SBHA295598_Osterley Park V,,,,,S031
220100,007/2020,31/10/2020,-54.01,SBHA295602_Pembridge Squar,,,,,S031
220100,007/2020,31/10/2020,-1005.26,SBHA295620_Bedfont Lane,,,,,S031
220100,007/2020,31/10/2020,-85.48,SBHA295633_Brook Lane Nort,,,,,S031
220100,007/2020,31/10/2020,-58.63,SBHA295641_Hampton Road We,,,,,S031
220100,007/2020,31/10/2020,-341.02,SBHA295642_Querrin Street,,,,,S031
220100,007/2020,31/10/2020,-45.94,SBHA295643_Hampton Road We,,,,,S031
220100,007/2020,31/10/2020,-81.1,SBHA295666_Vespan Road,,,,,S031
220100,007/2020,31/10/2020,-228.06,SBHA295675_Linden Gardens,,,,,S031
220100,007/2020,31/10/2020,-1365.59,SBHA295676_Claxton Grove,,,,,S034
220100,007/2020,31/10/2020,-103.5,SBHA295679_Nene Gardens,,,,,S031
220100,007/2020,31/10/2020,-174.3,SBHA295687_Cricketfield Ro,,,,,S031
220100,007/2020,31/10/2020,-3245.88,SBHA295688_Percy Road,,,,,S031
220100,007/2020,31/10/2020,-517.85,SBHA295693_Avonmore Road,,,,,S031
220100,007/2020,31/10/2020,-131.41,SBHA295701_Pembridge Squar,,,,,S031
220100,007/2020,31/10/2020,-1949.47,SBHA295707_Hobart Close,,,,,S031
220100,007/2020,31/10/2020,-435.07,SBHA295715_London Road,,,,,S031
220100,007/2020,31/10/2020,-121.29,SBHA295726_Ellerslie Road,,,,,S031
220100,007/2020,31/10/2020,-2413.08,SBHA295737_Cathnor Road,,,,,S031
220100,007/2020,31/10/2020,-2295.4,SBHA295745_Highview Road,,,,,S031
220100,007/2020,31/10/2020,-59.08,SBHA295748_Vespan Road,,,,,S031
220100,007/2020,31/10/2020,-36.04,SBHA295755_Beattie Close,,,,,S031
220100,007/2020,31/10/2020,-60.13,SBHA295756_Everington Stre,,,,,S031
220100,007/2020,31/10/2020,-81.85,SBHA295765_Milson Road,,,,,S031
220100,007/2020,31/10/2020,-248.34,SBHA295838_Uxbridge Road,,,,,S031
220100,007/2020,31/10/2020,-988.83,SBHA295842_Batman Close,,,,,S031
220100,007/2020,31/10/2020,-105.17,SBHA295844_Parnell Close,,,,,S031
220100,007/2020,31/10/2020,-333.07,SBHA295855_Granville Place,,,,,S031
220100,007/2020,31/10/2020,-188.46,SBHA295858_Hestercombe Ave,,,,,S031
220100,007/2020,31/10/2020,-296.29,SBHA295866_Byam Street,,,,,S031
220100,007/2020,31/10/2020,-3315.58,SBHA295883_Chiswick High R,,,,,S031
220100,007/2020,31/10/2020,-100.66,SBHA295884_Stephendale Roa,,,,,S031
220100,007/2020,31/10/2020,-22.97,SBHA295904_Sinclair Road,,,,,S031
220100,007/2020,31/10/2020,-30.36,SBHA295905_Sinclair Road,,,,,S031
220100,007/2020,31/10/2020,-78.64,SBHA295906_Cobbold Road,,,,,S031
220100,007/2020,31/10/2020,-78.65,SBHA295933_Askew Road,,,,,S031
220100,007/2020,31/10/2020,-116.82,SBHA295939_Cricketfield Ro,,,,,S031
220100,007/2020,31/10/2020,-55.77,SBHA295948_Hanworth Road,,,,,S031
220100,007/2020,31/10/2020,-334.82,SBHA295960_Southerton Road,,,,,S031
220100,007/2020,31/10/2020,-74.32,SBHA295962_Bracewell Road,,,,,S031
220100,007/2020,31/10/2020,-76.24,SBHA295965_Titmuss Street,,,,,S031
220100,007/2020,31/10/2020,-56.65,SBHA295967_Stanlake Road,,,,,S031
220100,007/2020,31/10/2020,-25.04,SBHA295971_Holyport Road,,,,,S031
220100,007/2020,31/10/2020,-473.56,SBHA295986_Pearscroft Road,,,,,S031
220100,007/2020,31/10/2020,-127.66,SBHA295994_Butler Street,,,,,S031
220100,007/2020,31/10/2020,-413.55,SBHA296005_Becklow Road,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA296008_Granville Place,,,,,S031
220100,007/2020,31/10/2020,-1350.11,SBHA296009_Town Meadow,,,,,S031
220100,007/2020,31/10/2020,-128.4,SBHA296012_Aldensley Road,,,,,S031
220100,007/2020,31/10/2020,-186.45,SBHA296016_Macfarlane Road,,,,,S031
220100,007/2020,31/10/2020,-113.3,SBHA296018_De Morgan Road,,,,,S031
220100,007/2020,31/10/2020,-55.05,SBHA296021_De Morgan Road,,,,,S031
220100,007/2020,31/10/2020,-319.29,SBHA296027_Marbaix Gardens,,,,,S031
220100,007/2020,31/10/2020,-225.36,SBHA296049_Rainville Road,,,,,S031
220100,007/2020,31/10/2020,-101.88,SBHA296064_Rainville Road,,,,,S031
220100,007/2020,31/10/2020,-216.74,SBHA296066_Iffley Road,,,,,S031
220100,007/2020,31/10/2020,-290.63,SBHA296068_Fulham Park Gar,,,,,S031
220100,007/2020,31/10/2020,-302.71,SBHA296069_Stowe Road,,,,,S031
220100,007/2020,31/10/2020,-122.67,SBHA296070_Devonshire Road,,,,,S031
220100,007/2020,31/10/2020,-117.71,SBHA296075_Ellerslie Road,,,,,S031
220100,007/2020,31/10/2020,-146.81,SBHA296076_Pearscroft Road,,,,,S035
220100,007/2020,31/10/2020,-62.61,SBHA296079_Pearscroft Road,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA296083_Shepherds Close,,,,,S031
220100,007/2020,31/10/2020,-119.74,SBHA296084_Hampton Road We,,,,,S031
220100,007/2020,31/10/2020,-148.36,SBHA296086_Blacks Road,,,,,S031
220100,007/2020,31/10/2020,-119.74,SBHA296091_Seagrave Road,,,,,S031
220100,007/2020,31/10/2020,-60.1,SBHA296122_Wandsworth Brid,,,,,S031
220100,007/2020,31/10/2020,-963.06,SBHA296124_Lakeside Road,,,,,S031
220100,007/2020,31/10/2020,-167.73,SBHA296135_Parnell Close,,,,,S031
220100,007/2020,31/10/2020,-235.52,SBHA296153_Byward Avenue,,,,,S031
220100,007/2020,31/10/2020,-2102.69,SBHA296156_Titmuss Street,,,,,S031
220100,007/2020,31/10/2020,-2040.37,SBHA296171_Addison Gardens,,,,,S033
220100,007/2020,31/10/2020,-2040.37,SBHA296173_Earls Court Roa,,,,,S033
220100,007/2020,31/10/2020,-105.9,SBHA296174_Parnell Close,,,,,S031
220100,007/2020,31/10/2020,-146.74,SBHA296205_Mablethorpe Roa,,,,,S031
220100,007/2020,31/10/2020,-258.67,SBHA296215_St Marks Close,,,,,S031
220100,007/2020,31/10/2020,-133.55,SBHA296224_Bath Road,,,,,S031
220100,007/2020,31/10/2020,-59.02,SBHA296227_Davisville Road,,,,,S031
220100,007/2020,31/10/2020,-254.34,SBHA296229_Devonport Road,,,,,S031
220100,007/2020,31/10/2020,-4993.8,SBHA296247_Fulham Palace R,,,,,S034
220100,007/2020,31/10/2020,-3528.83,SBHA296248_Fulham Palace R,,,,,S034
220100,007/2020,31/10/2020,-60.72,SBHA296250_Becklow Road,,,,,S031
220100,007/2020,31/10/2020,-7324.13,SBHA296251_Fulham Palace R,,,,,S034
220100,007/2020,31/10/2020,-87.56,SBHA296252_Stowe Road,,,,,S031
220100,007/2020,31/10/2020,-137.76,SBHA296253_Hanger Lane,,,,,S031
220100,007/2020,31/10/2020,-106.03,SBHA296257_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-86.2,SBHA296261_Sulgrave Road,,,,,S031
220100,007/2020,31/10/2020,-96.86,SBHA296264_Holyport Road,,,,,S031
220100,007/2020,31/10/2020,-38.7,SBHA296270_Glenthorne Road,,,,,S031
220100,007/2020,31/10/2020,-124.42,SBHA296271_Lillie Road,,,,,S031
220100,007/2020,31/10/2020,-96.86,SBHA296277_Cobbold Road,,,,,S031
220100,007/2020,31/10/2020,-158.06,SBHA296279_Pembridge Villa,,,,,S031
220100,007/2020,31/10/2020,-155.78,SBHA296282_Carlyle Road,,,,,S031
220100,007/2020,31/10/2020,-2040.37,SBHA296284_Sinclair Road,,,,,S033
220100,007/2020,31/10/2020,-3290.3,SBHA296288_Staines Road,,,,,S031
220100,007/2020,31/10/2020,-4051.08,SBHA296289_Bolingbroke Roa,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA296310_St Marks Close,,,,,S031
220100,007/2020,31/10/2020,-1577.09,SBHA296318_Sedlescombe Roa,,,,,S031
220100,007/2020,31/10/2020,-94.78,SBHA296327_Sinclair Road,,,,,S031
220100,007/2020,31/10/2020,-91.08,SBHA296332_Davisville Road,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA296333_Saunders Road,,,,,S031
220100,007/2020,31/10/2020,-25.04,SBHA296337_Blacks Road,,,,,S031
220100,007/2020,31/10/2020,-90.12,SBHA296338_Bath Road,,,,,S031
220100,007/2020,31/10/2020,-203.24,SBHA296339_Loftus Road,,,,,S031
220100,007/2020,31/10/2020,-98.99,SBHA296342_Sandalwood Driv,,,,,S031
220100,007/2020,31/10/2020,-57.86,SBHA296353_Sandalwood Driv,,,,,S031
220100,007/2020,31/10/2020,-65.76,SBHA296356_Hammersmith Gro,,,,,S031
220100,007/2020,31/10/2020,-333.07,SBHA296364_Talgarth Road,,,,,S031
220100,007/2020,31/10/2020,-22.97,SBHA296369_Windmill Road,,,,,S031
220100,007/2020,31/10/2020,-151.8,SBHA296371_Sinclair Road,,,,,S031
220100,007/2020,31/10/2020,-236.8,SBHA296372_Warbeck Road,,,,,S031
220100,007/2020,31/10/2020,-106.8,SBHA296373_Falcon Close,,,,,S031
220100,007/2020,31/10/2020,-87.56,SBHA296378_Pearscroft Road,,,,,S031
220100,007/2020,31/10/2020,-176.5,SBHA296380_Dawes Road,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA296382_Sinclair Road,,,,,S031
220100,007/2020,31/10/2020,-111.34,SBHA296383_Dawes Road,,,,,S031
220100,007/2020,31/10/2020,-98.29,SBHA296385_Pearscroft Road,,,,,S031
220100,007/2020,31/10/2020,-137.76,SBHA296386_Botwell Lane,,,,,S031
220100,007/2020,31/10/2020,-137.48,SBHA296387_Sinclair Road,,,,,S031
220100,007/2020,31/10/2020,-84.37,SBHA296390_Cadbury Close,,,,,S031
220100,007/2020,31/10/2020,-120.04,SBHA296394_Hestercombe Ave,,,,,S031
220100,007/2020,31/10/2020,-225.16,SBHA296397_Highview Road,,,,,S031
220100,007/2020,31/10/2020,-54.46,SBHA296402_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-324.0,SBHA296409_West Way,,,,,S031
220100,007/2020,31/10/2020,-96.86,SBHA296410_St Marks Close,,,,,S031
220100,007/2020,31/10/2020,-50.81,SBHA296414_St Thomas Road,,,,,S031
220100,007/2020,31/10/2020,-432.0,SBHA296417_West Way,,,,,S031
220100,007/2020,31/10/2020,-74.69,SBHA296420_Pulton Place,,,,,S031
220100,007/2020,31/10/2020,-168.0,SBHA296433_St Stephens Roa,,,,,S031
220100,007/2020,31/10/2020,-55.05,SBHA296440_Devonport Road,,,,,S031
220100,007/2020,31/10/2020,-60.72,SBHA296447_Pembridge Garde,,,,,S031
220100,007/2020,31/10/2020,-1325.87,SBHA296452_Chiswick High R,,,,,S031
220100,007/2020,31/10/2020,-55.4,SBHA296453_Pembridge Garde,,,,,S031
220100,007/2020,31/10/2020,-1880.02,SBHA296455_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-118.25,SBHA296458_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-118.25,SBHA296466_North End Road,,,,,S031
220100,007/2020,31/10/2020,-60.72,SBHA296467_Glenrosa Street,,,,,S031
220100,007/2020,31/10/2020,-54.07,SBHA296481_Hazeltree Lane,,,,,S031
220100,007/2020,31/10/2020,-119.74,SBHA296484_Devonport Road,,,,,S031
220100,007/2020,31/10/2020,-156.48,SBHA296503_KELWAY HOUSE,,,,,S031
220100,007/2020,31/10/2020,-131.56,SBHA296505_Stanwick Road,,,,,S031
220100,007/2020,31/10/2020,-133.97,SBHA296509_Stanlake Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,SBHA296511_Wandsworth Brid,,,,,S031
220100,007/2020,31/10/2020,-30.36,SBHA296518_Aylsham Drive,,,,,S031
220100,007/2020,31/10/2020,-5147.67,SBHA296520_Gastein Road,,,,,S034
220100,007/2020,31/10/2020,-2061.63,SBHA296523_Woodstock Grove,,,,,S034
220100,007/2020,31/10/2020,-157.21,SBHA296540_Fulham Palace R,,,,,S031
220100,007/2020,31/10/2020,-164.51,SBHA296546_Tynemouth Stree,,,,,S031
220100,007/2020,31/10/2020,-30.36,SBHA296548_Hamble Street,,,,,S031
220100,007/2020,31/10/2020,-93.71,SBHA296549_Sedlescombe Roa,,,,,S031
220100,007/2020,31/10/2020,-302.71,SBHA296552_Bath Road,,,,,S031
220100,007/2020,31/10/2020,-148.61,SBHA296553_Devonshire Road,,,,,S031
220100,007/2020,31/10/2020,-335.7,SBHA296555_Rainville Road,,,,,S031
220100,007/2020,31/10/2020,-60.72,SBHA296557_Delta Grove,,,,,S031
220100,007/2020,31/10/2020,-118.25,SBHA296560_St Stephens Roa,,,,,S031
220100,007/2020,31/10/2020,-62.25,SBHA296561_St Stephens Roa,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA296564_Avonmore Road,,,,,S031
220100,007/2020,31/10/2020,-106.87,SBHA296565_Iffley Road,,,,,S031
220100,007/2020,31/10/2020,-175.58,SBHA296566_Bloemfontein Ro,,,,,S031
220100,007/2020,31/10/2020,-55.67,SBHA296572_Greenford Avenu,,,,,S031
220100,007/2020,31/10/2020,-96.86,SBHA296583_Acock Grove,,,,,S031
220100,007/2020,31/10/2020,-129.7,SBHA296591_Macfarlane Road,,,,,S031
220100,007/2020,31/10/2020,-179.96,SBHA296598_Becklow Road,,,,,S031
220100,007/2020,31/10/2020,-136.7,SBHA296603_Beech Close,,,,,S031
220100,007/2020,31/10/2020,-484.55,SBHA296604_St Thomas Road,,,,,S031
220100,007/2020,31/10/2020,-89.28,SBHA296608_Glenrosa Street,,,,,S031
220100,007/2020,31/10/2020,-76.9,SBHA296609_Beech Close,,,,,S031
220100,007/2020,31/10/2020,-3119.62,SBHA296614_Sinclair Road,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA296616_Coningham Road,,,,,S031
220100,007/2020,31/10/2020,-80.38,SBHA296627_Stanwick Road,,,,,S031
220100,007/2020,31/10/2020,-2481.11,SBHA296633_Rostrevor Road,,,,,S033
220100,007/2020,31/10/2020,-65.06,SBHA296635_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-25.04,SBHA296637_Loftus Road,,,,,S031
220100,007/2020,31/10/2020,-149.53,SBHA296639_West Cromwell R,,,,,S031
220100,007/2020,31/10/2020,-73.18,SBHA296646_Falcon Close,,,,,S031
220100,007/2020,31/10/2020,-18.02,SBHA296650_Bedfont Lane,,,,,S031
220100,007/2020,31/10/2020,-50.81,SBHA296652_Bedfont Lane,,,,,S031
220100,007/2020,31/10/2020,-45.94,SBHA296653_Falcon Close,,,,,S031
220100,007/2020,31/10/2020,-60.72,SBHA296669_Hornbeam Road,,,,,S031
220100,007/2020,31/10/2020,-96.15,SBHA296671_De Morgan Road,,,,,S031
220100,007/2020,31/10/2020,-120.74,SBHA296672_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-122.24,SBHA296696_Gurnell Grove,,,,,S031
220100,007/2020,31/10/2020,-117.35,SBHA296700_Binns Road,,,,,S031
220100,007/2020,31/10/2020,-107.56,SBHA296703_London Road,,,,,S031
220100,007/2020,31/10/2020,-140.68,SBHA296704_Botwell Lane,,,,,S031
220100,007/2020,31/10/2020,-30.48,SBHA296706_Kingwood Road,,,,,S031
220100,007/2020,31/10/2020,-75.58,SBHA296710_Parnell Close,,,,,S031
220100,007/2020,31/10/2020,-141.38,SBHA296711_St Marks Close,,,,,S031
220100,007/2020,31/10/2020,-69.0,SBHA296714_Hampton Road We,,,,,S031
220100,007/2020,31/10/2020,-85.02,SBHA296719_George Street,,,,,S031
220100,007/2020,31/10/2020,-44.95,SBHA296720_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-113.48,SBHA296722_London Road,,,,,S031
220100,007/2020,31/10/2020,-86.76,SBHA296723_Devonport Road,,,,,S031
220100,007/2020,31/10/2020,-76.12,SBHA296725_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-117.76,SBHA296728_Acock Grove,,,,,S031
220100,007/2020,31/10/2020,-86.44,SBHA296736_Bloemfontein Ro,,,,,S031
220100,007/2020,31/10/2020,-134.82,SBHA296738_Cambridge Grove,,,,,S031
220100,007/2020,31/10/2020,-193.55,SBHA296739_Pembridge Garde,,,,,S031
220100,007/2020,31/10/2020,-302.71,SBHA296744_Sedlescombe Roa,,,,,S031
220100,007/2020,31/10/2020,-81.7,SBHA296747_Hildyard Road,,,,,S031
220100,007/2020,31/10/2020,-56.92,SBHA296750_Clayton Road,,,,,S031
220100,007/2020,31/10/2020,-54.01,SBHA296753_Greenside Road,,,,,S031
220100,007/2020,31/10/2020,-61.06,SBHA296754_Oldfield Lane N,,,,,S031
220100,007/2020,31/10/2020,-2299.02,SBHA296760_Godolphin Road,,,,,S033
220100,007/2020,31/10/2020,-111.21,SBHA296761_Coningham Road,,,,,S031
220100,007/2020,31/10/2020,-137.65,SBHA296764_Holyport Road,,,,,S031
220100,007/2020,31/10/2020,-32.08,SBHA296773_Becklow Road,,,,,S031
220100,007/2020,31/10/2020,-335.33,SBHA296777_Talgarth Road,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA296778_Commonwealth Av,,,,,S031
220100,007/2020,31/10/2020,-40.99,SBHA296781_Commonwealth Av,,,,,S031
220100,007/2020,31/10/2020,-170.08,SBHA296784_North End Road,,,,,S031
220100,007/2020,31/10/2020,-97.06,SBHA296801_Avonmore Road,,,,,S031
220100,007/2020,31/10/2020,-2040.37,SBHA296802_Beattie Close,,,,,S033
220100,007/2020,31/10/2020,-164.26,SBHA296803_Gwendwr Road,,,,,S031
220100,007/2020,31/10/2020,-191.29,SBHA296809_Staines Road,,,,,S031
220100,007/2020,31/10/2020,-60.72,SBHA296810_West Cromwell R,,,,,S031
220100,007/2020,31/10/2020,-117.86,SBHA296816_Colonnade Garde,,,,,S031
